time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,wind_gusts_10m_max,relative_humidity_2m_mean,latitude,longitude,timezone,source,extreme_weather_score,extreme_weather_category,is_extreme_weather_day,extreme_weather_reason
2022-08-09,23.5,20.0,21.3,6.3,6.3,11.5,29.2,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-08-10,24.5,20.2,22.0,6.1,6.1,10.3,27.4,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-08-11,25.6,20.8,22.4,9.5,9.5,7.6,23.4,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-08-12,25.5,20.8,22.6,10.9,10.9,8.5,24.5,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-08-13,25.9,20.4,22.9,8.2,8.2,9.2,25.2,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-08-14,26.2,19.6,22.7,7.2,7.2,9.7,25.9,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-08-15,25.6,19.8,22.6,0.2,0.2,13.0,33.1,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-08-16,25.6,19.5,22.2,0.0,0.0,10.2,27.7,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-08-17,24.6,19.2,21.4,4.1,4.1,13.0,32.4,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-08-18,23.1,20.2,21.2,15.0,15.0,17.4,38.9,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-08-19,24.3,19.5,21.2,4.5,4.5,16.4,39.2,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-08-20,23.1,19.0,20.7,3.2,3.2,17.2,39.6,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-08-21,25.9,19.0,21.6,1.1,1.1,13.7,33.8,80,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-08-22,23.0,19.9,21.0,6.8,6.8,16.5,36.4,95,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-08-23,23.8,19.5,21.3,1.0,1.0,16.1,36.7,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-08-24,24.6,19.4,21.3,2.7,2.7,15.0,35.6,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-08-25,23.9,19.6,21.4,5.6,5.6,13.6,33.8,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-08-26,23.8,20.0,21.5,2.8,2.8,14.7,34.9,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-08-27,22.7,19.8,21.0,3.4,3.4,12.2,29.5,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-08-28,22.4,20.0,20.8,11.7,11.7,10.8,27.0,95,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-08-29,24.0,19.9,21.3,17.4,17.4,10.2,26.6,95,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-08-30,24.0,20.4,21.5,6.5,6.5,10.0,28.1,96,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-08-31,24.4,20.7,21.8,12.2,12.2,8.4,25.6,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-01,24.9,19.9,21.8,4.5,4.5,11.6,29.9,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-02,25.5,20.4,22.6,0.2,0.2,12.8,32.4,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-03,25.2,21.0,22.4,4.1,4.1,9.7,27.0,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-04,24.2,20.8,21.7,6.4,6.4,10.5,28.1,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-05,24.8,20.1,22.2,2.5,2.5,8.2,23.0,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-06,25.8,20.5,22.1,9.0,9.0,11.0,29.9,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-07,24.3,20.2,21.8,11.1,11.1,12.7,30.2,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-08,25.1,20.6,22.3,6.8,6.8,11.5,29.9,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-09,26.0,20.6,22.2,17.9,17.9,8.2,24.1,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-10,25.8,20.7,22.0,7.3,7.3,10.2,29.2,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-11,25.0,20.4,22.2,4.4,4.4,9.4,29.2,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-12,26.1,18.5,21.9,4.7,4.7,10.0,28.8,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-13,25.5,20.8,22.3,3.3,3.3,13.9,34.9,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-14,23.4,20.6,21.5,14.2,14.2,12.5,32.0,95,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-15,23.0,20.5,21.3,7.6,7.6,11.6,30.2,97,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-16,24.1,20.2,21.7,4.1,4.1,12.3,31.0,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-17,25.9,20.0,22.3,0.2,0.2,10.9,28.8,78,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-18,26.5,20.0,22.4,2.7,2.7,10.6,28.4,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-19,25.0,19.2,21.5,3.5,3.5,11.6,32.0,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-20,24.4,19.2,21.3,4.8,4.8,10.9,29.9,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-21,25.8,20.6,21.9,12.6,12.6,11.1,29.2,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-22,24.9,20.6,22.2,3.6,3.6,11.8,30.6,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-23,26.0,20.9,22.7,8.0,8.0,10.8,32.4,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-24,25.1,20.5,22.5,1.6,1.6,8.4,24.5,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-25,25.2,20.2,22.1,2.8,2.8,8.6,25.9,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-26,24.9,19.7,21.9,4.8,4.8,10.1,29.5,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-27,26.0,19.7,22.2,0.2,0.2,9.9,27.7,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-28,25.6,19.2,21.9,3.7,3.7,9.0,26.3,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-29,26.0,20.7,22.6,5.6,5.6,9.4,31.0,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-09-30,25.0,20.7,22.3,26.7,26.7,7.9,26.6,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2022-10-01,24.5,21.0,22.4,26.8,26.8,7.2,27.0,95,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2022-10-02,25.8,20.7,22.5,8.8,8.8,8.7,27.4,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-10-03,24.9,20.4,22.1,32.8,32.8,7.5,23.8,95,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2022-10-04,24.6,20.5,22.1,15.9,15.9,9.0,25.6,95,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-10-05,25.2,21.0,22.1,13.0,13.0,10.7,28.1,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-10-06,24.3,20.6,21.8,16.1,16.1,9.5,28.1,96,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-10-07,24.0,21.5,22.2,5.2,5.2,11.4,25.9,97,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-10-08,25.3,20.4,22.7,8.2,8.2,10.1,27.0,95,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-10-09,25.6,21.0,22.4,4.0,4.0,9.9,29.2,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-10-10,26.2,21.2,22.9,2.4,2.4,9.9,27.0,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-10-11,26.2,20.8,22.7,2.9,2.9,9.0,28.8,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-10-12,24.5,20.5,22.3,2.1,2.1,10.2,28.4,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-10-13,25.2,19.8,22.2,2.9,2.9,11.2,29.9,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-10-14,25.9,20.2,22.1,7.4,7.4,9.1,27.0,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-10-15,25.4,20.7,22.4,10.5,10.5,9.7,26.6,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-10-16,25.4,21.0,22.5,6.0,6.0,11.2,28.1,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-10-17,24.5,21.1,22.1,8.1,8.1,10.0,27.7,97,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-10-18,24.1,21.4,22.1,25.0,25.0,7.1,22.7,97,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2022-10-19,24.0,21.1,22.5,25.1,25.1,6.8,25.6,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2022-10-20,25.8,20.5,22.8,34.9,34.9,8.3,28.4,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2022-10-21,26.5,20.6,23.5,33.6,33.6,7.5,27.4,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2022-10-22,26.6,20.5,23.0,13.2,13.2,8.3,26.3,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-10-23,26.4,20.6,23.0,19.1,19.1,9.0,26.3,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-10-24,25.5,21.5,22.9,3.3,3.3,8.5,26.3,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-10-25,25.2,21.2,22.5,12.9,12.9,10.5,28.1,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-10-26,25.2,20.6,22.5,7.0,7.0,11.2,29.5,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-10-27,24.8,21.0,22.1,17.7,17.7,10.5,29.5,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-10-28,24.1,19.5,21.9,1.2,1.2,16.6,40.0,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2022-10-29,25.0,19.5,21.9,0.1,0.1,11.4,31.3,81,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-10-30,25.5,19.2,22.0,0.2,0.2,11.4,31.7,82,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-10-31,26.6,19.0,22.0,1.2,1.2,13.3,34.9,85,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-11-01,25.9,19.0,22.4,2.3,2.3,10.8,29.9,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-11-02,26.0,20.8,22.9,10.2,10.2,9.7,28.1,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-11-03,27.2,21.0,23.3,13.8,13.8,7.5,24.8,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-11-04,26.4,21.0,23.3,13.2,13.2,10.5,28.8,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-11-05,25.9,21.8,23.3,6.5,6.5,11.0,28.1,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-11-06,25.8,21.6,22.9,8.2,8.2,8.0,23.4,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-11-07,25.2,20.0,22.3,10.9,10.9,8.2,27.7,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-11-08,24.8,20.4,22.3,15.1,15.1,5.9,21.2,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-11-09,24.8,20.5,22.5,9.8,9.8,8.2,23.4,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-11-10,26.5,21.1,23.0,14.4,14.4,6.9,23.0,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-11-11,25.2,20.5,22.6,28.7,28.7,9.0,25.6,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2022-11-12,26.4,20.5,22.9,20.4,20.4,7.6,24.5,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2022-11-13,26.2,20.9,22.5,33.5,33.5,9.8,25.2,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2022-11-14,26.1,20.7,22.7,37.7,37.7,7.9,26.6,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2022-11-15,26.8,20.8,22.8,63.8,63.8,9.8,28.1,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,90,EXTREME,1,"Curah hujan lebat, Hujan harian tinggi"
2022-11-16,24.6,21.1,22.4,87.6,87.6,7.9,22.3,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,90,EXTREME,1,"Curah hujan lebat, Hujan harian tinggi"
2022-11-17,27.4,21.1,23.5,5.4,5.4,7.6,24.5,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-11-18,23.6,21.0,22.2,14.5,14.5,7.8,24.5,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-11-19,26.0,20.4,23.0,5.8,5.8,5.9,18.7,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-11-20,27.0,21.0,23.8,12.0,12.0,9.4,25.2,84,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-11-21,27.0,21.5,23.4,9.6,9.6,7.6,26.3,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-11-22,25.3,20.9,22.6,37.5,37.5,8.9,23.4,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2022-11-23,27.0,21.0,23.2,29.2,29.2,8.2,25.2,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2022-11-24,24.6,21.0,22.2,43.9,43.9,7.2,22.7,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2022-11-25,25.2,20.6,22.6,6.5,6.5,8.1,24.1,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-11-26,25.8,20.8,22.4,18.4,18.4,7.6,23.4,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-11-27,25.8,20.1,22.6,17.5,17.5,7.2,23.8,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-11-28,24.7,21.1,22.6,21.2,21.2,7.7,24.1,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2022-11-29,25.0,20.7,22.4,6.4,6.4,8.3,25.6,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-11-30,26.0,20.5,22.8,2.5,2.5,13.1,34.2,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-12-01,25.5,20.2,22.4,2.2,2.2,10.5,28.8,85,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-12-02,25.8,20.2,22.2,9.7,9.7,8.1,24.8,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-12-03,25.0,20.7,22.5,8.3,8.3,8.2,24.1,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-12-04,25.2,20.4,22.6,16.6,16.6,7.7,25.9,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-12-05,26.1,20.9,22.6,27.7,27.7,7.1,23.4,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2022-12-06,26.2,20.5,23.0,10.9,10.9,8.1,25.2,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-12-07,27.4,20.5,23.5,5.6,5.6,10.9,30.6,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-12-08,27.3,19.5,23.1,6.5,6.5,8.2,24.1,82,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-12-09,25.5,20.3,22.7,2.7,2.7,11.2,29.9,84,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-12-10,27.0,20.2,23.0,3.4,3.4,9.8,28.4,84,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-12-11,26.9,20.8,23.3,1.7,1.7,9.1,31.3,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-12-12,27.5,21.9,23.8,1.9,1.9,8.1,25.6,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-12-13,27.1,21.4,23.6,3.6,3.6,8.6,25.6,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-12-14,26.8,21.6,23.7,3.0,3.0,9.1,24.8,85,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-12-15,26.6,21.0,23.2,3.3,3.3,8.6,27.7,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-12-16,24.4,21.1,22.4,2.2,2.2,7.8,22.3,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-12-17,25.8,20.6,22.6,7.8,7.8,11.6,31.0,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-12-18,26.7,20.3,22.9,0.7,0.7,8.5,28.1,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-12-19,26.9,20.6,23.1,0.0,0.0,10.6,28.8,80,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-12-20,27.2,19.1,22.9,0.0,0.0,9.4,26.6,79,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-12-21,26.9,21.3,23.2,14.2,14.2,13.3,37.1,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-12-22,25.1,21.4,22.4,15.4,15.4,18.9,51.1,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2022-12-23,26.2,20.5,22.8,19.4,19.4,19.9,49.0,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2022-12-24,23.8,20.7,21.9,15.9,15.9,19.7,44.3,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2022-12-25,24.0,20.6,21.8,53.7,53.7,15.7,39.6,96,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,90,EXTREME,1,"Curah hujan lebat, Hujan harian tinggi"
2022-12-26,26.2,20.7,22.5,5.7,5.7,15.6,41.8,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2022-12-27,25.2,21.0,22.8,2.9,2.9,15.3,37.4,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-12-28,25.7,21.4,22.7,16.5,16.5,14.8,38.9,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-12-29,24.8,20.5,22.3,37.9,37.9,9.7,28.4,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2022-12-30,25.6,20.6,23.1,1.1,1.1,12.0,27.0,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2022-12-31,27.5,21.8,24.3,4.8,4.8,18.6,42.8,79,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2023-01-01,26.8,21.5,23.5,3.9,3.9,20.6,49.0,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2023-01-02,28.0,20.8,23.2,6.7,6.7,19.8,43.2,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2023-01-03,26.0,21.4,23.1,2.4,2.4,21.4,52.9,85,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2023-01-04,25.9,21.6,23.1,7.0,7.0,22.0,56.2,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2023-01-05,25.6,21.6,22.9,9.0,9.0,19.8,46.8,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2023-01-06,24.7,21.0,22.3,11.9,11.9,16.0,44.6,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2023-01-07,25.4,21.5,22.8,3.0,3.0,14.8,35.3,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2023-01-08,26.5,21.1,23.1,0.9,0.9,12.5,32.8,85,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2023-01-09,26.5,20.7,23.0,0.1,0.1,10.9,29.9,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2023-01-10,25.9,20.9,22.9,0.0,0.0,9.7,28.1,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2023-01-11,26.1,20.6,22.8,0.8,0.8,11.0,29.5,84,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2023-01-12,25.0,20.9,22.5,4.6,4.6,13.0,33.5,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2023-01-13,25.9,20.4,22.7,11.1,11.1,9.7,27.7,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
